variant,event_id,op_id,core,source_core_id,pipe,start,end
paced,COPY_IN##1585,1585,1,0,PIPE_MTE2,45920,45921
paced,COPY_IN##1586,1586,1,0,PIPE_MTE2,45921,45922
paced,COPY_IN##1587,1587,1,0,PIPE_MTE2,45922,45923
paced,COPY_IN##1588,1588,1,0,PIPE_MTE2,45923,45924
paced,ADD##239,239,1,0,PIPE_V,45927,45940
paced,ADD##244,244,1,0,PIPE_V,45940,45953
paced,ADD##240,240,1,0,PIPE_V,45953,45966
paced,ADD##241,241,1,0,PIPE_V,45966,45979
paced,ADD##245,245,1,0,PIPE_V,45979,45992
paced,ADD##247,247,1,0,PIPE_V,45992,46005
paced,ADD##242,242,1,0,PIPE_V,46005,46018
paced,ADD##243,243,1,0,PIPE_V,46018,46031
paced,ADD##246,246,1,0,PIPE_V,46031,46044
paced,ADD##248,248,1,0,PIPE_V,46044,46057
paced,COPY_OUT##1589,1589,1,0,PIPE_MTE3,46057,46058
paced,COPY_IN##1590,1590,1,0,PIPE_MTE2,46158,46705
paced,COPY_IN##1591,1591,1,0,PIPE_MTE2,46705,46706
paced,ADD##249,249,1,0,PIPE_V,46706,47230
paced,RELU##250,250,1,0,PIPE_V,47230,47754
paced,RELU##251,251,1,0,PIPE_V,47754,48278
paced,REDUCE##252,252,1,0,PIPE_V,48278,48802
paced,COPY_OUT##1592,1592,1,0,PIPE_MTE3,48802,48805
paced,COPY_IN##1593,1593,1,0,PIPE_MTE2,48905,50548
paced,COPY_IN##1596,1596,1,0,PIPE_MTE2,50548,50551
paced,ADD##253,253,1,0,PIPE_V,50551,51075
paced,COPY_IN##1594,1594,1,0,PIPE_MTE2,50551,52192
paced,RELU##254,254,1,0,PIPE_V,51075,51599
paced,RELU##255,255,1,0,PIPE_V,51599,52123
paced,REDUCE##256,256,1,0,PIPE_V,52123,52647
paced,COPY_IN##1595,1595,1,0,PIPE_MTE2,52192,53084
paced,ADD##257,257,1,0,PIPE_V,52647,53171
paced,COPY_OUT##1597,1597,1,0,PIPE_MTE3,52647,52651
paced,RELU##258,258,1,0,PIPE_V,53171,53695
paced,RELU##259,259,1,0,PIPE_V,53695,54219
paced,REDUCE##260,260,1,0,PIPE_V,54219,54743
paced,ADD##261,261,1,0,PIPE_V,54743,55267
paced,COPY_OUT##1598,1598,1,0,PIPE_MTE3,54743,54744
paced,RELU##262,262,1,0,PIPE_V,55267,55791
paced,RELU##263,263,1,0,PIPE_V,55791,56315
paced,REDUCE##264,264,1,0,PIPE_V,56315,56839
paced,COPY_OUT##1599,1599,1,0,PIPE_MTE3,56839,56840
paced,COPY_IN##1618,1618,1,0,PIPE_MTE2,57540,57541
paced,COPY_IN##1619,1619,1,0,PIPE_MTE2,57541,57542
paced,ADD##297,297,1,0,PIPE_V,57542,57555
paced,COPY_IN##1620,1620,1,0,PIPE_MTE2,57542,57543
paced,COPY_IN##1621,1621,1,0,PIPE_MTE2,57543,57544
paced,COPY_IN##1622,1622,1,0,PIPE_MTE2,57544,57545
paced,COPY_IN##1623,1623,1,0,PIPE_MTE2,57545,57546
paced,COPY_IN##1624,1624,1,0,PIPE_MTE2,57546,57547
paced,COPY_IN##1625,1625,1,0,PIPE_MTE2,57547,57548
paced,COPY_IN##1626,1626,1,0,PIPE_MTE2,57548,57549
paced,COPY_IN##1627,1627,1,0,PIPE_MTE2,57549,57550
paced,COPY_IN##1628,1628,1,0,PIPE_MTE2,57550,57551
paced,COPY_IN##1629,1629,1,0,PIPE_MTE2,57551,57552
paced,ADD##298,298,1,0,PIPE_V,57555,57568
paced,ADD##303,303,1,0,PIPE_V,57568,57581
paced,ADD##299,299,1,0,PIPE_V,57581,57594
paced,ADD##300,300,1,0,PIPE_V,57594,57607
paced,ADD##304,304,1,0,PIPE_V,57607,57620
paced,ADD##306,306,1,0,PIPE_V,57620,57633
paced,ADD##301,301,1,0,PIPE_V,57633,57646
paced,ADD##302,302,1,0,PIPE_V,57646,57659
paced,ADD##305,305,1,0,PIPE_V,57659,57672
paced,ADD##307,307,1,0,PIPE_V,57672,57685
paced,COPY_OUT##1630,1630,1,0,PIPE_MTE3,57685,57686
paced,COPY_IN##1631,1631,1,0,PIPE_MTE2,57786,58333
paced,COPY_IN##1632,1632,1,0,PIPE_MTE2,58333,58334
paced,ADD##308,308,1,0,PIPE_V,58334,58858
paced,RELU##309,309,1,0,PIPE_V,58858,59382
paced,RELU##310,310,1,0,PIPE_V,59382,59906
paced,REDUCE##311,311,1,0,PIPE_V,59906,60430
paced,COPY_OUT##1633,1633,1,0,PIPE_MTE3,60430,60433
paced,COPY_IN##1634,1634,1,0,PIPE_MTE2,60533,62176
paced,COPY_IN##1637,1637,1,0,PIPE_MTE2,62176,62179
paced,ADD##312,312,1,0,PIPE_V,62179,62703
paced,COPY_IN##1635,1635,1,0,PIPE_MTE2,62179,63820
paced,RELU##313,313,1,0,PIPE_V,62703,63227
paced,RELU##314,314,1,0,PIPE_V,63227,63751
paced,REDUCE##315,315,1,0,PIPE_V,63751,64275
paced,COPY_IN##1636,1636,1,0,PIPE_MTE2,63820,64712
paced,ADD##316,316,1,0,PIPE_V,64275,64799
paced,COPY_OUT##1638,1638,1,0,PIPE_MTE3,64275,64279
paced,RELU##317,317,1,0,PIPE_V,64799,65323
paced,RELU##318,318,1,0,PIPE_V,65323,65847
paced,REDUCE##319,319,1,0,PIPE_V,65847,66371
paced,ADD##320,320,1,0,PIPE_V,66371,66895
paced,COPY_OUT##1639,1639,1,0,PIPE_MTE3,66371,66372
paced,RELU##321,321,1,0,PIPE_V,66895,67419
paced,RELU##322,322,1,0,PIPE_V,67419,67943
paced,REDUCE##323,323,1,0,PIPE_V,67943,68467
paced,COPY_OUT##1640,1640,1,0,PIPE_MTE3,68467,68468
paced,COPY_IN##1659,1659,1,0,PIPE_MTE2,69168,69169
paced,COPY_IN##1660,1660,1,0,PIPE_MTE2,69169,69170
paced,ADD##356,356,1,0,PIPE_V,69170,69183
paced,COPY_IN##1661,1661,1,0,PIPE_MTE2,69170,69171
paced,COPY_IN##1662,1662,1,0,PIPE_MTE2,69171,69172
paced,COPY_IN##1663,1663,1,0,PIPE_MTE2,69172,69173
paced,COPY_IN##1664,1664,1,0,PIPE_MTE2,69173,69174
paced,COPY_IN##1665,1665,1,0,PIPE_MTE2,69174,69175
paced,COPY_IN##1666,1666,1,0,PIPE_MTE2,69175,69176
paced,COPY_IN##1667,1667,1,0,PIPE_MTE2,69176,69177
paced,COPY_IN##1668,1668,1,0,PIPE_MTE2,69177,69178
paced,COPY_IN##1669,1669,1,0,PIPE_MTE2,69178,69179
paced,COPY_IN##1670,1670,1,0,PIPE_MTE2,69179,69180
paced,ADD##357,357,1,0,PIPE_V,69183,69196
paced,ADD##362,362,1,0,PIPE_V,69196,69209
paced,ADD##358,358,1,0,PIPE_V,69209,69222
paced,ADD##359,359,1,0,PIPE_V,69222,69235
paced,ADD##363,363,1,0,PIPE_V,69235,69248
paced,ADD##365,365,1,0,PIPE_V,69248,69261
paced,ADD##360,360,1,0,PIPE_V,69261,69274
paced,ADD##361,361,1,0,PIPE_V,69274,69287
paced,ADD##364,364,1,0,PIPE_V,69287,69300
paced,ADD##366,366,1,0,PIPE_V,69300,69313
paced,COPY_OUT##1671,1671,1,0,PIPE_MTE3,69313,69314
paced,COPY_IN##1672,1672,1,0,PIPE_MTE2,69414,69961
paced,COPY_IN##1673,1673,1,0,PIPE_MTE2,69961,69962
paced,ADD##367,367,1,0,PIPE_V,69962,70486
paced,RELU##368,368,1,0,PIPE_V,70486,71010
paced,RELU##369,369,1,0,PIPE_V,71010,71534
paced,REDUCE##370,370,1,0,PIPE_V,71534,72058
paced,COPY_OUT##1674,1674,1,0,PIPE_MTE3,72058,72061
paced,COPY_IN##1675,1675,1,0,PIPE_MTE2,72161,73804
paced,COPY_IN##1678,1678,1,0,PIPE_MTE2,73804,73807
paced,ADD##371,371,1,0,PIPE_V,73807,74331
paced,COPY_IN##1676,1676,1,0,PIPE_MTE2,73807,75448
paced,RELU##372,372,1,0,PIPE_V,74331,74855
paced,RELU##373,373,1,0,PIPE_V,74855,75379
paced,REDUCE##374,374,1,0,PIPE_V,75379,75903
paced,COPY_IN##1677,1677,1,0,PIPE_MTE2,75448,76340
paced,ADD##375,375,1,0,PIPE_V,75903,76427
paced,COPY_OUT##1679,1679,1,0,PIPE_MTE3,75903,75907
paced,RELU##376,376,1,0,PIPE_V,76427,76951
paced,RELU##377,377,1,0,PIPE_V,76951,77475
paced,REDUCE##378,378,1,0,PIPE_V,77475,77999
paced,ADD##379,379,1,0,PIPE_V,77999,78523
paced,COPY_OUT##1680,1680,1,0,PIPE_MTE3,77999,78000
paced,RELU##380,380,1,0,PIPE_V,78523,79047
paced,RELU##381,381,1,0,PIPE_V,79047,79571
paced,REDUCE##382,382,1,0,PIPE_V,79571,80095
paced,COPY_OUT##1681,1681,1,0,PIPE_MTE3,80095,80096
paced,COPY_IN##1700,1700,1,0,PIPE_MTE2,80796,80797
paced,COPY_IN##1701,1701,1,0,PIPE_MTE2,80797,80798
paced,ADD##415,415,1,0,PIPE_V,80798,80811
paced,COPY_IN##1702,1702,1,0,PIPE_MTE2,80798,80799
paced,COPY_IN##1703,1703,1,0,PIPE_MTE2,80799,80800
paced,COPY_IN##1704,1704,1,0,PIPE_MTE2,80800,80801
paced,COPY_IN##1705,1705,1,0,PIPE_MTE2,80801,80802
paced,COPY_IN##1706,1706,1,0,PIPE_MTE2,80802,80803
paced,COPY_IN##1707,1707,1,0,PIPE_MTE2,80803,80804
paced,COPY_IN##1708,1708,1,0,PIPE_MTE2,80804,80805
paced,COPY_IN##1709,1709,1,0,PIPE_MTE2,80805,80806
paced,COPY_IN##1710,1710,1,0,PIPE_MTE2,80806,80807
paced,COPY_IN##1711,1711,1,0,PIPE_MTE2,80807,80808
paced,ADD##416,416,1,0,PIPE_V,80811,80824
paced,ADD##421,421,1,0,PIPE_V,80824,80837
paced,ADD##417,417,1,0,PIPE_V,80837,80850
paced,ADD##418,418,1,0,PIPE_V,80850,80863
paced,ADD##422,422,1,0,PIPE_V,80863,80876
paced,ADD##424,424,1,0,PIPE_V,80876,80889
paced,ADD##419,419,1,0,PIPE_V,80889,80902
paced,ADD##420,420,1,0,PIPE_V,80902,80915
paced,ADD##423,423,1,0,PIPE_V,80915,80928
paced,ADD##425,425,1,0,PIPE_V,80928,80941
paced,COPY_OUT##1712,1712,1,0,PIPE_MTE3,80941,80942
paced,COPY_IN##1713,1713,1,0,PIPE_MTE2,81042,81589
paced,COPY_IN##1714,1714,1,0,PIPE_MTE2,81589,81590
paced,ADD##426,426,1,0,PIPE_V,81590,82114
paced,RELU##427,427,1,0,PIPE_V,82114,82638
paced,RELU##428,428,1,0,PIPE_V,82638,83162
paced,REDUCE##429,429,1,0,PIPE_V,83162,83686
paced,COPY_OUT##1715,1715,1,0,PIPE_MTE3,83686,83689
paced,COPY_IN##1716,1716,1,0,PIPE_MTE2,83789,85432
paced,COPY_IN##1719,1719,1,0,PIPE_MTE2,85432,85435
paced,ADD##430,430,1,0,PIPE_V,85435,85959
paced,COPY_IN##1717,1717,1,0,PIPE_MTE2,85435,87076
paced,RELU##431,431,1,0,PIPE_V,85959,86483
paced,RELU##432,432,1,0,PIPE_V,86483,87007
paced,REDUCE##433,433,1,0,PIPE_V,87007,87531
paced,COPY_IN##1718,1718,1,0,PIPE_MTE2,87076,87968
paced,ADD##434,434,1,0,PIPE_V,87531,88055
paced,COPY_OUT##1720,1720,1,0,PIPE_MTE3,87531,87535
paced,RELU##435,435,1,0,PIPE_V,88055,88579
paced,RELU##436,436,1,0,PIPE_V,88579,89103
paced,REDUCE##437,437,1,0,PIPE_V,89103,89627
paced,ADD##438,438,1,0,PIPE_V,89627,90151
paced,COPY_OUT##1721,1721,1,0,PIPE_MTE3,89627,89628
paced,RELU##439,439,1,0,PIPE_V,90151,90675
paced,RELU##440,440,1,0,PIPE_V,90675,91199
paced,REDUCE##441,441,1,0,PIPE_V,91199,91723
paced,COPY_OUT##1722,1722,1,0,PIPE_MTE3,91723,91724
paced,COPY_IN##1741,1741,1,0,PIPE_MTE2,92424,92425
paced,COPY_IN##1742,1742,1,0,PIPE_MTE2,92425,92426
paced,ADD##474,474,1,0,PIPE_V,92426,92439
paced,COPY_IN##1743,1743,1,0,PIPE_MTE2,92426,92427
paced,COPY_IN##1744,1744,1,0,PIPE_MTE2,92427,92428
paced,COPY_IN##1745,1745,1,0,PIPE_MTE2,92428,92429
paced,COPY_IN##1746,1746,1,0,PIPE_MTE2,92429,92430
paced,COPY_IN##1747,1747,1,0,PIPE_MTE2,92430,92431
paced,COPY_IN##1748,1748,1,0,PIPE_MTE2,92431,92432
paced,COPY_IN##1749,1749,1,0,PIPE_MTE2,92432,92433
paced,COPY_IN##1750,1750,1,0,PIPE_MTE2,92433,92434
paced,COPY_IN##1751,1751,1,0,PIPE_MTE2,92434,92435
paced,COPY_IN##1752,1752,1,0,PIPE_MTE2,92435,92436
paced,ADD##475,475,1,0,PIPE_V,92439,92452
paced,ADD##480,480,1,0,PIPE_V,92452,92465
paced,ADD##476,476,1,0,PIPE_V,92465,92478
paced,ADD##477,477,1,0,PIPE_V,92478,92491
paced,ADD##481,481,1,0,PIPE_V,92491,92504
paced,ADD##483,483,1,0,PIPE_V,92504,92517
paced,ADD##478,478,1,0,PIPE_V,92517,92530
paced,ADD##479,479,1,0,PIPE_V,92530,92543
paced,ADD##482,482,1,0,PIPE_V,92543,92556
paced,ADD##484,484,1,0,PIPE_V,92556,92569
paced,COPY_OUT##1753,1753,1,0,PIPE_MTE3,92569,92570
paced,COPY_IN##1754,1754,1,0,PIPE_MTE2,92670,93217
paced,COPY_IN##1755,1755,1,0,PIPE_MTE2,93217,93218
paced,ADD##485,485,1,0,PIPE_V,93218,93742
paced,RELU##486,486,1,0,PIPE_V,93742,94266
paced,RELU##487,487,1,0,PIPE_V,94266,94790
paced,REDUCE##488,488,1,0,PIPE_V,94790,95314
paced,COPY_OUT##1756,1756,1,0,PIPE_MTE3,95314,95317
paced,COPY_IN##1757,1757,1,0,PIPE_MTE2,95417,97060
paced,COPY_IN##1760,1760,1,0,PIPE_MTE2,97060,97063
paced,ADD##489,489,1,0,PIPE_V,97063,97587
paced,COPY_IN##1758,1758,1,0,PIPE_MTE2,97063,98704
paced,RELU##490,490,1,0,PIPE_V,97587,98111
paced,RELU##491,491,1,0,PIPE_V,98111,98635
paced,REDUCE##492,492,1,0,PIPE_V,98635,99159
paced,COPY_IN##1759,1759,1,0,PIPE_MTE2,98704,99596
paced,ADD##493,493,1,0,PIPE_V,99159,99683
paced,COPY_OUT##1761,1761,1,0,PIPE_MTE3,99159,99163
paced,RELU##494,494,1,0,PIPE_V,99683,100207
paced,RELU##495,495,1,0,PIPE_V,100207,100731
paced,REDUCE##496,496,1,0,PIPE_V,100731,101255
paced,ADD##497,497,1,0,PIPE_V,101255,101779
paced,COPY_OUT##1762,1762,1,0,PIPE_MTE3,101255,101256
paced,RELU##498,498,1,0,PIPE_V,101779,102303
paced,RELU##499,499,1,0,PIPE_V,102303,102827
paced,REDUCE##500,500,1,0,PIPE_V,102827,103351
paced,COPY_OUT##1763,1763,1,0,PIPE_MTE3,103351,103352
paced,COPY_IN##1782,1782,1,0,PIPE_MTE2,104052,104053
paced,COPY_IN##1783,1783,1,0,PIPE_MTE2,104053,104054
paced,ADD##533,533,1,0,PIPE_V,104054,104067
paced,COPY_IN##1784,1784,1,0,PIPE_MTE2,104054,104055
paced,COPY_IN##1785,1785,1,0,PIPE_MTE2,104055,104056
paced,COPY_IN##1786,1786,1,0,PIPE_MTE2,104056,104057
paced,COPY_IN##1787,1787,1,0,PIPE_MTE2,104057,104058
paced,COPY_IN##1788,1788,1,0,PIPE_MTE2,104058,104059
paced,COPY_IN##1789,1789,1,0,PIPE_MTE2,104059,104060
paced,COPY_IN##1790,1790,1,0,PIPE_MTE2,104060,104061
paced,COPY_IN##1791,1791,1,0,PIPE_MTE2,104061,104062
paced,COPY_IN##1792,1792,1,0,PIPE_MTE2,104062,104063
paced,COPY_IN##1793,1793,1,0,PIPE_MTE2,104063,104064
paced,ADD##534,534,1,0,PIPE_V,104067,104080
paced,ADD##539,539,1,0,PIPE_V,104080,104093
paced,ADD##535,535,1,0,PIPE_V,104093,104106
paced,ADD##536,536,1,0,PIPE_V,104106,104119
paced,ADD##540,540,1,0,PIPE_V,104119,104132
paced,ADD##542,542,1,0,PIPE_V,104132,104145
paced,ADD##537,537,1,0,PIPE_V,104145,104158
paced,ADD##538,538,1,0,PIPE_V,104158,104171
paced,ADD##541,541,1,0,PIPE_V,104171,104184
paced,ADD##543,543,1,0,PIPE_V,104184,104197
paced,COPY_OUT##1794,1794,1,0,PIPE_MTE3,104197,104198
paced,COPY_IN##1795,1795,1,0,PIPE_MTE2,104298,104845
paced,COPY_IN##1796,1796,1,0,PIPE_MTE2,104845,104846
paced,ADD##544,544,1,0,PIPE_V,104846,105370
paced,RELU##545,545,1,0,PIPE_V,105370,105894
paced,RELU##546,546,1,0,PIPE_V,105894,106418
paced,REDUCE##547,547,1,0,PIPE_V,106418,106942
paced,COPY_OUT##1797,1797,1,0,PIPE_MTE3,106942,106945
paced,COPY_IN##1798,1798,1,0,PIPE_MTE2,107045,108688
paced,COPY_IN##1801,1801,1,0,PIPE_MTE2,108688,108691
paced,ADD##548,548,1,0,PIPE_V,108691,109215
paced,COPY_IN##1799,1799,1,0,PIPE_MTE2,108691,110332
paced,RELU##549,549,1,0,PIPE_V,109215,109739
paced,RELU##550,550,1,0,PIPE_V,109739,110263
paced,REDUCE##551,551,1,0,PIPE_V,110263,110787
paced,COPY_IN##1800,1800,1,0,PIPE_MTE2,110332,111224
paced,ADD##552,552,1,0,PIPE_V,110787,111311
paced,COPY_OUT##1802,1802,1,0,PIPE_MTE3,110787,110791
paced,RELU##553,553,1,0,PIPE_V,111311,111835
paced,RELU##554,554,1,0,PIPE_V,111835,112359
paced,REDUCE##555,555,1,0,PIPE_V,112359,112883
paced,ADD##556,556,1,0,PIPE_V,112883,113407
paced,COPY_OUT##1803,1803,1,0,PIPE_MTE3,112883,112884
paced,RELU##557,557,1,0,PIPE_V,113407,113931
paced,RELU##558,558,1,0,PIPE_V,113931,114455
paced,REDUCE##559,559,1,0,PIPE_V,114455,114979
paced,COPY_OUT##1804,1804,1,0,PIPE_MTE3,114979,114980
paced,COPY_IN##1823,1823,1,0,PIPE_MTE2,115680,115681
paced,COPY_IN##1824,1824,1,0,PIPE_MTE2,115681,115682
paced,ADD##592,592,1,0,PIPE_V,115682,115695
paced,COPY_IN##1825,1825,1,0,PIPE_MTE2,115682,115683
paced,COPY_IN##1826,1826,1,0,PIPE_MTE2,115683,115684
paced,COPY_IN##1827,1827,1,0,PIPE_MTE2,115684,115685
paced,COPY_IN##1828,1828,1,0,PIPE_MTE2,115685,115686
paced,COPY_IN##1829,1829,1,0,PIPE_MTE2,115686,115687
paced,COPY_IN##1830,1830,1,0,PIPE_MTE2,115687,115688
paced,COPY_IN##1831,1831,1,0,PIPE_MTE2,115688,115689
paced,COPY_IN##1832,1832,1,0,PIPE_MTE2,115689,115690
paced,COPY_IN##1833,1833,1,0,PIPE_MTE2,115690,115691
paced,COPY_IN##1834,1834,1,0,PIPE_MTE2,115691,115692
paced,ADD##593,593,1,0,PIPE_V,115695,115708
paced,ADD##598,598,1,0,PIPE_V,115708,115721
paced,ADD##594,594,1,0,PIPE_V,115721,115734
paced,ADD##595,595,1,0,PIPE_V,115734,115747
paced,ADD##599,599,1,0,PIPE_V,115747,115760
paced,ADD##601,601,1,0,PIPE_V,115760,115773
paced,ADD##596,596,1,0,PIPE_V,115773,115786
paced,ADD##597,597,1,0,PIPE_V,115786,115799
paced,ADD##600,600,1,0,PIPE_V,115799,115812
paced,ADD##602,602,1,0,PIPE_V,115812,115825
paced,COPY_OUT##1835,1835,1,0,PIPE_MTE3,115825,115826
paced,COPY_IN##1836,1836,1,0,PIPE_MTE2,115926,116473
paced,COPY_IN##1837,1837,1,0,PIPE_MTE2,116473,116474
paced,ADD##603,603,1,0,PIPE_V,116474,116998
paced,RELU##604,604,1,0,PIPE_V,116998,117522
paced,RELU##605,605,1,0,PIPE_V,117522,118046
paced,REDUCE##606,606,1,0,PIPE_V,118046,118570
paced,COPY_OUT##1838,1838,1,0,PIPE_MTE3,118570,118573
paced,COPY_IN##1839,1839,1,0,PIPE_MTE2,118673,120316
paced,COPY_IN##1842,1842,1,0,PIPE_MTE2,120316,120319
paced,ADD##607,607,1,0,PIPE_V,120319,120843
paced,COPY_IN##1840,1840,1,0,PIPE_MTE2,120319,121960
paced,RELU##608,608,1,0,PIPE_V,120843,121367
paced,RELU##609,609,1,0,PIPE_V,121367,121891
paced,REDUCE##610,610,1,0,PIPE_V,121891,122415
paced,COPY_IN##1841,1841,1,0,PIPE_MTE2,121960,122852
paced,ADD##611,611,1,0,PIPE_V,122415,122939
paced,COPY_OUT##1843,1843,1,0,PIPE_MTE3,122415,122419
paced,RELU##612,612,1,0,PIPE_V,122939,123463
paced,RELU##613,613,1,0,PIPE_V,123463,123987
paced,REDUCE##614,614,1,0,PIPE_V,123987,124511
paced,ADD##615,615,1,0,PIPE_V,124511,125035
paced,COPY_OUT##1844,1844,1,0,PIPE_MTE3,124511,124512
paced,RELU##616,616,1,0,PIPE_V,125035,125559
paced,RELU##617,617,1,0,PIPE_V,125559,126083
paced,REDUCE##618,618,1,0,PIPE_V,126083,126607
paced,COPY_OUT##1845,1845,1,0,PIPE_MTE3,126607,126608
paced,COPY_IN##1864,1864,1,0,PIPE_MTE2,127308,127309
paced,COPY_IN##1865,1865,1,0,PIPE_MTE2,127309,127310
paced,ADD##651,651,1,0,PIPE_V,127310,127323
paced,COPY_IN##1866,1866,1,0,PIPE_MTE2,127310,127311
paced,COPY_IN##1867,1867,1,0,PIPE_MTE2,127311,127312
paced,COPY_IN##1868,1868,1,0,PIPE_MTE2,127312,127313
paced,COPY_IN##1869,1869,1,0,PIPE_MTE2,127313,127314
paced,COPY_IN##1870,1870,1,0,PIPE_MTE2,127314,127315
paced,COPY_IN##1871,1871,1,0,PIPE_MTE2,127315,127316
paced,COPY_IN##1872,1872,1,0,PIPE_MTE2,127316,127317
paced,COPY_IN##1873,1873,1,0,PIPE_MTE2,127317,127318
paced,COPY_IN##1874,1874,1,0,PIPE_MTE2,127318,127319
paced,COPY_IN##1875,1875,1,0,PIPE_MTE2,127319,127320
paced,ADD##652,652,1,0,PIPE_V,127323,127336
paced,ADD##657,657,1,0,PIPE_V,127336,127349
paced,ADD##653,653,1,0,PIPE_V,127349,127362
paced,ADD##654,654,1,0,PIPE_V,127362,127375
paced,ADD##658,658,1,0,PIPE_V,127375,127388
paced,ADD##660,660,1,0,PIPE_V,127388,127401
paced,ADD##655,655,1,0,PIPE_V,127401,127414
paced,ADD##656,656,1,0,PIPE_V,127414,127427
paced,ADD##659,659,1,0,PIPE_V,127427,127440
paced,ADD##661,661,1,0,PIPE_V,127440,127453
paced,COPY_OUT##1876,1876,1,0,PIPE_MTE3,127453,127454
paced,COPY_IN##1877,1877,1,0,PIPE_MTE2,127554,128101
paced,COPY_IN##1878,1878,1,0,PIPE_MTE2,128101,128102
paced,ADD##662,662,1,0,PIPE_V,128102,128626
paced,RELU##663,663,1,0,PIPE_V,128626,129150
paced,RELU##664,664,1,0,PIPE_V,129150,129674
paced,REDUCE##665,665,1,0,PIPE_V,129674,130198
paced,COPY_OUT##1879,1879,1,0,PIPE_MTE3,130198,130201
paced,COPY_IN##1880,1880,1,0,PIPE_MTE2,130301,131944
paced,COPY_IN##1883,1883,1,0,PIPE_MTE2,131944,131947
paced,ADD##666,666,1,0,PIPE_V,131947,132471
paced,COPY_IN##1881,1881,1,0,PIPE_MTE2,131947,133588
paced,RELU##667,667,1,0,PIPE_V,132471,132995
paced,RELU##668,668,1,0,PIPE_V,132995,133519
paced,REDUCE##669,669,1,0,PIPE_V,133519,134043
paced,COPY_IN##1882,1882,1,0,PIPE_MTE2,133588,134480
paced,ADD##670,670,1,0,PIPE_V,134043,134567
paced,COPY_OUT##1884,1884,1,0,PIPE_MTE3,134043,134047
paced,RELU##671,671,1,0,PIPE_V,134567,135091
paced,RELU##672,672,1,0,PIPE_V,135091,135615
paced,REDUCE##673,673,1,0,PIPE_V,135615,136139
paced,ADD##674,674,1,0,PIPE_V,136139,136663
paced,COPY_OUT##1885,1885,1,0,PIPE_MTE3,136139,136140
paced,RELU##675,675,1,0,PIPE_V,136663,137187
paced,RELU##676,676,1,0,PIPE_V,137187,137711
paced,REDUCE##677,677,1,0,PIPE_V,137711,138235
paced,COPY_OUT##1886,1886,1,0,PIPE_MTE3,138235,138236
paced,COPY_IN##1905,1905,1,0,PIPE_MTE2,138936,138937
paced,COPY_IN##1906,1906,1,0,PIPE_MTE2,138937,138938
paced,ADD##710,710,1,0,PIPE_V,138938,138951
paced,COPY_IN##1907,1907,1,0,PIPE_MTE2,138938,138939
paced,COPY_IN##1908,1908,1,0,PIPE_MTE2,138939,138940
paced,COPY_IN##1909,1909,1,0,PIPE_MTE2,138940,138941
paced,COPY_IN##1910,1910,1,0,PIPE_MTE2,138941,138942
paced,COPY_IN##1911,1911,1,0,PIPE_MTE2,138942,138943
paced,COPY_IN##1912,1912,1,0,PIPE_MTE2,138943,138944
paced,COPY_IN##1913,1913,1,0,PIPE_MTE2,138944,138945
paced,COPY_IN##1914,1914,1,0,PIPE_MTE2,138945,138946
paced,COPY_IN##1915,1915,1,0,PIPE_MTE2,138946,138947
paced,COPY_IN##1916,1916,1,0,PIPE_MTE2,138947,138948
paced,ADD##711,711,1,0,PIPE_V,138951,138964
paced,ADD##716,716,1,0,PIPE_V,138964,138977
paced,ADD##712,712,1,0,PIPE_V,138977,138990
paced,ADD##713,713,1,0,PIPE_V,138990,139003
paced,ADD##717,717,1,0,PIPE_V,139003,139016
paced,ADD##719,719,1,0,PIPE_V,139016,139029
paced,ADD##714,714,1,0,PIPE_V,139029,139042
paced,ADD##715,715,1,0,PIPE_V,139042,139055
paced,ADD##718,718,1,0,PIPE_V,139055,139068
paced,ADD##720,720,1,0,PIPE_V,139068,139081
paced,COPY_OUT##1917,1917,1,0,PIPE_MTE3,139081,139082
paced,COPY_IN##1918,1918,1,0,PIPE_MTE2,139182,139729
paced,COPY_IN##1919,1919,1,0,PIPE_MTE2,139729,139730
paced,ADD##721,721,1,0,PIPE_V,139730,140254
paced,RELU##722,722,1,0,PIPE_V,140254,140778
paced,RELU##723,723,1,0,PIPE_V,140778,141302
paced,REDUCE##724,724,1,0,PIPE_V,141302,141826
paced,COPY_OUT##1920,1920,1,0,PIPE_MTE3,141826,141829
paced,COPY_IN##1921,1921,1,0,PIPE_MTE2,141929,143572
paced,COPY_IN##1924,1924,1,0,PIPE_MTE2,143572,143575
paced,ADD##725,725,1,0,PIPE_V,143575,144099
paced,COPY_IN##1922,1922,1,0,PIPE_MTE2,143575,145216
paced,RELU##726,726,1,0,PIPE_V,144099,144623
paced,RELU##727,727,1,0,PIPE_V,144623,145147
paced,REDUCE##728,728,1,0,PIPE_V,145147,145671
paced,COPY_IN##1923,1923,1,0,PIPE_MTE2,145216,146108
paced,ADD##729,729,1,0,PIPE_V,145671,146195
paced,COPY_OUT##1925,1925,1,0,PIPE_MTE3,145671,145675
paced,RELU##730,730,1,0,PIPE_V,146195,146719
paced,RELU##731,731,1,0,PIPE_V,146719,147243
paced,REDUCE##732,732,1,0,PIPE_V,147243,147767
paced,ADD##733,733,1,0,PIPE_V,147767,148291
paced,COPY_OUT##1926,1926,1,0,PIPE_MTE3,147767,147768
paced,RELU##734,734,1,0,PIPE_V,148291,148815
